Averaging Time (tau),Allan Deviation
79.96,0.000549946
79.97,0.000549958
79.98,0.000549969
79.99,0.000549981
80,0.000549992
80.01,0.000550004
80.02,0.000550015
80.03,0.000550027
80.04,0.000550038
80.05,0.00055005
80.06,0.000550061
80.07,0.000550073
80.08,0.000550084
80.09,0.000550096
80.1,0.000550107
80.11,0.000550119
80.12,0.00055013
80.13,0.000550142
80.14,0.000550153
80.15,0.000550164
80.16,0.000550176
80.17,0.000550187
80.18,0.000550199
80.19,0.00055021
80.2,0.000550221
80.21,0.000550233
80.22,0.000550244
80.23,0.000550256
80.24,0.000550267
80.25,0.000550278
80.26,0.00055029
80.27,0.000550301
80.28,0.000550312
80.29,0.000550324
80.3,0.000550335
80.31,0.000550346
80.32,0.000550358
80.33,0.000550369
80.34,0.00055038
80.35,0.000550392
80.36,0.000550403
80.37,0.000550414
80.38,0.000550426
80.39,0.000550437
80.4,0.000550448
80.41,0.000550459
80.42,0.000550471
80.43,0.000550482
80.44,0.000550493
80.45,0.000550504
80.46,0.000550516
80.47,0.000550527
80.48,0.000550538
80.49,0.000550549
80.5,0.00055056
80.51,0.000550572
80.52,0.000550583
80.53,0.000550594
80.54,0.000550605
80.55,0.000550617
80.56,0.000550628
80.57,0.000550639
80.58,0.00055065
80.59,0.000550661
80.6,0.000550672
80.61,0.000550684
80.62,0.000550695
80.63,0.000550706
80.64,0.000550717
80.65,0.000550728
80.66,0.000550739
80.67,0.00055075
80.68,0.000550762
80.69,0.000550773
80.7,0.000550784
80.71,0.000550795
80.72,0.000550806
80.73,0.000550817
80.74,0.000550828
80.75,0.000550839
80.76,0.00055085
80.77,0.000550861
80.78,0.000550872
80.79,0.000550883
80.8,0.000550894
80.81,0.000550906
80.82,0.000550917
80.83,0.000550928
80.84,0.000550939
80.85,0.00055095
80.86,0.000550961
80.87,0.000550972
80.88,0.000550983
80.89,0.000550994
80.9,0.000551005
80.91,0.000551016
80.92,0.000551027
80.93,0.000551038
80.94,0.000551049
80.95,0.00055106
80.96,0.000551071
80.97,0.000551082
80.98,0.000551093
80.99,0.000551104
81,0.000551114
81.01,0.000551125
81.02,0.000551136
81.03,0.000551147
81.04,0.000551158
81.05,0.000551169
81.06,0.00055118
81.07,0.000551191
81.08,0.000551202
81.09,0.000551213
81.1,0.000551224
81.11,0.000551235
81.12,0.000551246
81.13,0.000551257
81.14,0.000551267
81.15,0.000551278
81.16,0.000551289
81.17,0.0005513
81.18,0.000551311
81.19,0.000551322
81.2,0.000551333
81.21,0.000551344
81.22,0.000551354
81.23,0.000551365
81.24,0.000551376
81.25,0.000551387
81.26,0.000551398
81.27,0.000551408
81.28,0.000551419
81.29,0.00055143
81.3,0.000551441
81.31,0.000551452
81.32,0.000551462
81.33,0.000551473
81.34,0.000551484
81.35,0.000551495
81.36,0.000551505
81.37,0.000551516
81.38,0.000551527
81.39,0.000551538
81.4,0.000551548
81.41,0.000551559
81.42,0.00055157
81.43,0.000551581
81.44,0.000551591
81.45,0.000551602
81.46,0.000551613
81.47,0.000551623
81.48,0.000551634
81.49,0.000551645
81.5,0.000551655
81.51,0.000551666
81.52,0.000551677
81.53,0.000551687
81.54,0.000551698
81.55,0.000551709
81.56,0.000551719
81.57,0.00055173
81.58,0.000551741
81.59,0.000551751
81.6,0.000551762
81.61,0.000551773
81.62,0.000551783
81.63,0.000551794
81.64,0.000551805
81.65,0.000551815
81.66,0.000551826
81.67,0.000551836
81.68,0.000551847
81.69,0.000551858
81.7,0.000551868
81.71,0.000551879
81.72,0.000551889
81.73,0.0005519
81.74,0.00055191
81.75,0.000551921
81.76,0.000551931
81.77,0.000551942
81.78,0.000551953
81.79,0.000551963
81.8,0.000551974
81.81,0.000551984
81.82,0.000551995
81.83,0.000552005
81.84,0.000552016
81.85,0.000552026
81.86,0.000552037
81.87,0.000552047
81.88,0.000552057
81.89,0.000552068
81.9,0.000552078
81.91,0.000552089
81.92,0.000552099
81.93,0.00055211
81.94,0.00055212
81.95,0.00055213
81.96,0.000552141
81.97,0.000552151
81.98,0.000552162
81.99,0.000552172
82,0.000552182
82.01,0.000552193
82.02,0.000552203
82.03,0.000552213
82.04,0.000552224
82.05,0.000552234
82.06,0.000552244
82.07,0.000552254
82.08,0.000552265
82.09,0.000552275
82.1,0.000552285
82.11,0.000552295
82.12,0.000552306
82.13,0.000552316
82.14,0.000552326
82.15,0.000552336
82.16,0.000552346
82.17,0.000552357
82.18,0.000552367
82.19,0.000552377
82.2,0.000552387
82.21,0.000552397
82.22,0.000552407
82.23,0.000552417
82.24,0.000552428
82.25,0.000552438
82.26,0.000552448
82.27,0.000552458
82.28,0.000552468
82.29,0.000552478
82.3,0.000552488
82.31,0.000552498
82.32,0.000552508
82.33,0.000552518
82.34,0.000552528
82.35,0.000552538
82.36,0.000552548
82.37,0.000552558
82.38,0.000552568
82.39,0.000552578
82.4,0.000552588
82.41,0.000552598
82.42,0.000552608
82.43,0.000552618
82.44,0.000552628
82.45,0.000552638
82.46,0.000552648
82.47,0.000552658
82.48,0.000552668
82.49,0.000552678
82.5,0.000552688
82.51,0.000552698
82.52,0.000552708
82.53,0.000552717
82.54,0.000552727
82.55,0.000552737
82.56,0.000552747
82.57,0.000552757
82.58,0.000552767
82.59,0.000552777
82.6,0.000552786
82.61,0.000552796
82.62,0.000552806
82.63,0.000552816
82.64,0.000552826
82.65,0.000552836
82.66,0.000552845
82.67,0.000552855
82.68,0.000552865
82.69,0.000552875
82.7,0.000552885
82.71,0.000552894
82.72,0.000552904
82.73,0.000552914
82.74,0.000552924
82.75,0.000552934
82.76,0.000552943
82.77,0.000552953
82.78,0.000552963
82.79,0.000552973
82.8,0.000552982
82.81,0.000552992
82.82,0.000553002
82.83,0.000553011
82.84,0.000553021
82.85,0.000553031
82.86,0.000553041
82.87,0.00055305
82.88,0.00055306
82.89,0.00055307
82.9,0.000553079
82.91,0.000553089
82.92,0.000553098
82.93,0.000553108
82.94,0.000553118
82.95,0.000553127
82.96,0.000553137
82.97,0.000553147
82.98,0.000553156
82.99,0.000553166
83,0.000553176
83.01,0.000553185
83.02,0.000553195
83.03,0.000553204
83.04,0.000553214
83.05,0.000553224
83.06,0.000553233
83.07,0.000553243
83.08,0.000553252
83.09,0.000553262
83.1,0.000553271
83.11,0.000553281
83.12,0.000553291
83.13,0.0005533
83.14,0.00055331
83.15,0.000553319
83.16,0.000553329
83.17,0.000553338
83.18,0.000553348
83.19,0.000553357
83.2,0.000553367
83.21,0.000553376
83.22,0.000553386
83.23,0.000553395
83.24,0.000553405
83.25,0.000553414
83.26,0.000553424
83.27,0.000553433
83.28,0.000553443
83.29,0.000553452
83.3,0.000553462
83.31,0.000553471
83.32,0.000553481
83.33,0.00055349
83.34,0.0005535
83.35,0.000553509
83.36,0.000553518
83.37,0.000553528
83.38,0.000553537
83.39,0.000553547
83.4,0.000553556
83.41,0.000553566
83.42,0.000553575
83.43,0.000553584
83.44,0.000553594
83.45,0.000553603
83.46,0.000553613
83.47,0.000553622
83.48,0.000553632
83.49,0.000553641
83.5,0.00055365
83.51,0.00055366
83.52,0.000553669
83.53,0.000553678
83.54,0.000553688
83.55,0.000553697
83.56,0.000553707
83.57,0.000553716
83.58,0.000553725
83.59,0.000553735
83.6,0.000553744
83.61,0.000553753
83.62,0.000553763
83.63,0.000553772
83.64,0.000553781
83.65,0.000553791
83.66,0.0005538
83.67,0.000553809
83.68,0.000553819
83.69,0.000553828
83.7,0.000553837
83.71,0.000553846
83.72,0.000553856
83.73,0.000553865
83.74,0.000553874
83.75,0.000553883
83.76,0.000553893
83.77,0.000553902
83.78,0.000553911
83.79,0.00055392
83.8,0.00055393
83.81,0.000553939
83.82,0.000553948
83.83,0.000553957
83.84,0.000553967
83.85,0.000553976
83.86,0.000553985
83.87,0.000553994
83.88,0.000554003
83.89,0.000554012
83.9,0.000554022
83.91,0.000554031
83.92,0.00055404
83.93,0.000554049
83.94,0.000554058
83.95,0.000554067
83.96,0.000554077
83.97,0.000554086
83.98,0.000554095
83.99,0.000554104
84,0.000554113
84.01,0.000554122
84.02,0.000554131
84.03,0.00055414
84.04,0.00055415
84.05,0.000554159
84.06,0.000554168
84.07,0.000554177
84.08,0.000554186
84.09,0.000554195
84.1,0.000554204
84.11,0.000554213
84.12,0.000554222
84.13,0.000554231
84.14,0.00055424
84.15,0.000554249
84.16,0.000554258
84.17,0.000554267
84.18,0.000554276
84.19,0.000554285
84.2,0.000554294
84.21,0.000554303
84.22,0.000554312
84.23,0.000554321
84.24,0.00055433
84.25,0.000554339
84.26,0.000554348
84.27,0.000554357
84.28,0.000554366
84.29,0.000554375
84.3,0.000554384
84.31,0.000554393
84.32,0.000554402
84.33,0.000554411
84.34,0.00055442
84.35,0.000554429
84.36,0.000554438
84.37,0.000554447
84.38,0.000554456
84.39,0.000554465
84.4,0.000554474
84.41,0.000554483
84.42,0.000554492
84.43,0.000554501
84.44,0.000554509
84.45,0.000554518
84.46,0.000554527
84.47,0.000554536
84.48,0.000554545
84.49,0.000554554
84.5,0.000554563
84.51,0.000554571
84.52,0.00055458
84.53,0.000554589
84.54,0.000554598
84.55,0.000554607
84.56,0.000554615
84.57,0.000554624
84.58,0.000554633
84.59,0.000554642
84.6,0.00055465
84.61,0.000554659
84.62,0.000554668
84.63,0.000554676
84.64,0.000554685
84.65,0.000554694
84.66,0.000554702
84.67,0.000554711
84.68,0.00055472
84.69,0.000554728
84.7,0.000554737
84.71,0.000554746
84.72,0.000554754
84.73,0.000554763
84.74,0.000554772
84.75,0.00055478
84.76,0.000554789
84.77,0.000554798
84.78,0.000554806
84.79,0.000554815
84.8,0.000554823
84.81,0.000554832
84.82,0.00055484
84.83,0.000554849
84.84,0.000554857
84.85,0.000554866
84.86,0.000554875
84.87,0.000554883
84.88,0.000554892
84.89,0.0005549
84.9,0.000554909
84.91,0.000554917
84.92,0.000554926
84.93,0.000554934
84.94,0.000554943
84.95,0.000554951
84.96,0.00055496
84.97,0.000554968
84.98,0.000554976
84.99,0.000554985
85,0.000554993
85.01,0.000555002
85.02,0.00055501
85.03,0.000555019
85.04,0.000555027
85.05,0.000555036
85.06,0.000555044
85.07,0.000555052
85.08,0.000555061
85.09,0.000555069
85.1,0.000555078
85.11,0.000555086
85.12,0.000555094
85.13,0.000555103
85.14,0.000555111
85.15,0.00055512
85.16,0.000555128
85.17,0.000555136
85.18,0.000555145
85.19,0.000555153
85.2,0.000555161
85.21,0.00055517
85.22,0.000555178
85.23,0.000555186
85.24,0.000555195
85.25,0.000555203
85.26,0.000555211
85.27,0.00055522
85.28,0.000555228
85.29,0.000555236
85.3,0.000555245
85.31,0.000555253
85.32,0.000555261
85.33,0.00055527
85.34,0.000555278
85.35,0.000555286
85.36,0.000555294
85.37,0.000555303
85.38,0.000555311
85.39,0.000555319
85.4,0.000555327
85.41,0.000555336
85.42,0.000555344
85.43,0.000555352
85.44,0.00055536
85.45,0.000555369
85.46,0.000555377
85.47,0.000555385
85.48,0.000555393
85.49,0.000555402
85.5,0.00055541
85.51,0.000555418
85.52,0.000555426
85.53,0.000555434
85.54,0.000555443
85.55,0.000555451
85.56,0.000555459
85.57,0.000555467
85.58,0.000555475
85.59,0.000555484
85.6,0.000555492
85.61,0.0005555
85.62,0.000555508
85.63,0.000555516
85.64,0.000555524
85.65,0.000555533
85.66,0.000555541
85.67,0.000555549
85.68,0.000555557
85.69,0.000555565
85.7,0.000555573
85.71,0.000555581
85.72,0.000555589
85.73,0.000555598
85.74,0.000555606
85.75,0.000555614
85.76,0.000555622
85.77,0.00055563
85.78,0.000555638
85.79,0.000555646
85.8,0.000555654
85.81,0.000555662
85.82,0.00055567
85.83,0.000555678
85.84,0.000555686
85.85,0.000555694
85.86,0.000555703
85.87,0.000555711
85.88,0.000555719
85.89,0.000555727
85.9,0.000555735
85.91,0.000555743
85.92,0.00055575
85.93,0.000555758
85.94,0.000555766
85.95,0.000555774
85.96,0.000555782
85.97,0.00055579
85.98,0.000555798
85.99,0.000555806
86,0.000555814
86.01,0.000555822
86.02,0.00055583
86.03,0.000555838
86.04,0.000555846
86.05,0.000555853
86.06,0.000555861
86.07,0.000555869
86.08,0.000555877
86.09,0.000555885
86.1,0.000555893
86.11,0.000555901
86.12,0.000555909
86.13,0.000555916
86.14,0.000555924
86.15,0.000555932
86.16,0.00055594
86.17,0.000555948
86.18,0.000555956
86.19,0.000555963
86.2,0.000555971
86.21,0.000555979
86.22,0.000555987
86.23,0.000555995
86.24,0.000556003
86.25,0.00055601
86.26,0.000556018
86.27,0.000556026
86.28,0.000556034
86.29,0.000556041
86.3,0.000556049
86.31,0.000556057
86.32,0.000556065
86.33,0.000556072
86.34,0.00055608
86.35,0.000556088
86.36,0.000556096
86.37,0.000556103
86.38,0.000556111
86.39,0.000556119
86.4,0.000556127
86.41,0.000556134
86.42,0.000556142
86.43,0.00055615
86.44,0.000556158
86.45,0.000556165
86.46,0.000556173
86.47,0.000556181
86.48,0.000556188
86.49,0.000556196
86.5,0.000556204
86.51,0.000556211
86.52,0.000556219
86.53,0.000556227
86.54,0.000556234
86.55,0.000556242
86.56,0.00055625
86.57,0.000556257
86.58,0.000556265
86.59,0.000556273
86.6,0.00055628
86.61,0.000556288
86.62,0.000556295
86.63,0.000556303
86.64,0.000556311
86.65,0.000556318
86.66,0.000556326
86.67,0.000556333
86.68,0.000556341
86.69,0.000556349
86.7,0.000556356
86.71,0.000556364
86.72,0.000556371
86.73,0.000556379
86.74,0.000556386
86.75,0.000556394
86.76,0.000556401
86.77,0.000556409
86.78,0.000556417
86.79,0.000556424
86.8,0.000556432
86.81,0.000556439
86.82,0.000556447
86.83,0.000556454
86.84,0.000556462
86.85,0.000556469
86.86,0.000556477
86.87,0.000556484
86.88,0.000556492
86.89,0.000556499
86.9,0.000556507
86.91,0.000556514
86.92,0.000556522
86.93,0.000556529
86.94,0.000556537
86.95,0.000556544
86.96,0.000556551
86.97,0.000556559
86.98,0.000556566
86.99,0.000556574
87,0.000556581
87.01,0.000556589
87.02,0.000556596
87.03,0.000556603
87.04,0.000556611
87.05,0.000556618
87.06,0.000556626
87.07,0.000556633
87.08,0.00055664
87.09,0.000556648
87.1,0.000556655
87.11,0.000556663
87.12,0.00055667
87.13,0.000556677
87.14,0.000556685
87.15,0.000556692
87.16,0.000556699
87.17,0.000556707
87.18,0.000556714
87.19,0.000556721
87.2,0.000556729
87.21,0.000556736
87.22,0.000556743
87.23,0.000556751
87.24,0.000556758
87.25,0.000556765
87.26,0.000556772
87.27,0.00055678
87.28,0.000556787
87.29,0.000556794
87.3,0.000556802
87.31,0.000556809
87.32,0.000556816
87.33,0.000556823
87.34,0.000556831
87.35,0.000556838
87.36,0.000556845
87.37,0.000556852
87.38,0.00055686
87.39,0.000556867
87.4,0.000556874
87.41,0.000556881
87.42,0.000556889
87.43,0.000556896
87.44,0.000556903
87.45,0.00055691
87.46,0.000556918
87.47,0.000556925
87.48,0.000556932
87.49,0.000556939
87.5,0.000556946
87.51,0.000556954
87.52,0.000556961
87.53,0.000556968
87.54,0.000556975
87.55,0.000556983
87.56,0.00055699
87.57,0.000556997
87.58,0.000557004
87.59,0.000557011
87.6,0.000557019
87.61,0.000557026
87.62,0.000557033
87.63,0.00055704
87.64,0.000557047
87.65,0.000557054
87.66,0.000557062
87.67,0.000557069
87.68,0.000557076
87.69,0.000557083
87.7,0.00055709
87.71,0.000557097
87.72,0.000557105
87.73,0.000557112
87.74,0.000557119
87.75,0.000557126
87.76,0.000557133
87.77,0.00055714
87.78,0.000557147
87.79,0.000557154
87.8,0.000557161
87.81,0.000557168
87.82,0.000557175
87.83,0.000557183
87.84,0.00055719
87.85,0.000557197
87.86,0.000557204
87.87,0.000557211
87.88,0.000557218
87.89,0.000557225
87.9,0.000557232
87.91,0.000557239
87.92,0.000557246
87.93,0.000557253
87.94,0.00055726
87.95,0.000557267
87.96,0.000557274
87.97,0.000557281
87.98,0.000557288
87.99,0.000557295
88,0.000557302
88.01,0.000557309
88.02,0.000557316
88.03,0.000557323
88.04,0.00055733
88.05,0.000557336
88.06,0.000557343
88.07,0.00055735
88.08,0.000557357
88.09,0.000557364
88.1,0.000557371
88.11,0.000557378
88.12,0.000557385
88.13,0.000557392
88.14,0.000557399
88.15,0.000557406
88.16,0.000557413
88.17,0.00055742
88.18,0.000557426
88.19,0.000557433
88.2,0.00055744
88.21,0.000557447
88.22,0.000557454
88.23,0.000557461
88.24,0.000557468
88.25,0.000557474
88.26,0.000557481
88.27,0.000557488
88.28,0.000557495
88.29,0.000557502
88.3,0.000557509
88.31,0.000557515
88.32,0.000557522
88.33,0.000557529
88.34,0.000557536
88.35,0.000557543
88.36,0.000557549
88.37,0.000557556
88.38,0.000557563
88.39,0.00055757
88.4,0.000557576
88.41,0.000557583
88.42,0.00055759
88.43,0.000557597
88.44,0.000557603
88.45,0.00055761
88.46,0.000557617
88.47,0.000557623
88.48,0.00055763
88.49,0.000557637
88.5,0.000557643
88.51,0.00055765
88.52,0.000557657
88.53,0.000557663
88.54,0.00055767
88.55,0.000557677
88.56,0.000557683
88.57,0.00055769
88.58,0.000557697
88.59,0.000557703
88.6,0.00055771
88.61,0.000557716
88.62,0.000557723
88.63,0.00055773
88.64,0.000557736
88.65,0.000557743
88.66,0.000557749
88.67,0.000557756
88.68,0.000557762
88.69,0.000557769
88.7,0.000557776
88.71,0.000557782
88.72,0.000557789
88.73,0.000557795
88.74,0.000557802
88.75,0.000557808
88.76,0.000557815
88.77,0.000557821
88.78,0.000557828
88.79,0.000557834
88.8,0.000557841
88.81,0.000557847
88.82,0.000557854
88.83,0.00055786
88.84,0.000557867
88.85,0.000557873
88.86,0.00055788
88.87,0.000557886
88.88,0.000557892
88.89,0.000557899
88.9,0.000557905
88.91,0.000557912
88.92,0.000557918
88.93,0.000557925
88.94,0.000557931
88.95,0.000557938
88.96,0.000557944
88.97,0.00055795
88.98,0.000557957
88.99,0.000557963
89,0.00055797
89.01,0.000557976
89.02,0.000557982
89.03,0.000557989
89.04,0.000557995
89.05,0.000558002
89.06,0.000558008
89.07,0.000558015
89.08,0.000558021
89.09,0.000558027
89.1,0.000558034
89.11,0.00055804
89.12,0.000558046
89.13,0.000558053
89.14,0.000558059
89.15,0.000558065
89.16,0.000558072
89.17,0.000558078
89.18,0.000558085
89.19,0.000558091
89.2,0.000558097
89.21,0.000558103
89.22,0.00055811
89.23,0.000558116
89.24,0.000558122
89.25,0.000558129
89.26,0.000558135
89.27,0.000558141
89.28,0.000558148
89.29,0.000558154
89.3,0.00055816
89.31,0.000558166
89.32,0.000558173
89.33,0.000558179
89.34,0.000558185
89.35,0.000558191
89.36,0.000558198
89.37,0.000558204
89.38,0.00055821
89.39,0.000558216
89.4,0.000558223
89.41,0.000558229
89.42,0.000558235
89.43,0.000558241
89.44,0.000558247
89.45,0.000558254
89.46,0.00055826
89.47,0.000558266
89.48,0.000558272
89.49,0.000558278
89.5,0.000558284
89.51,0.000558291
89.52,0.000558297
89.53,0.000558303
89.54,0.000558309
89.55,0.000558315
89.56,0.000558321
89.57,0.000558327
89.58,0.000558334
89.59,0.00055834
89.6,0.000558346
89.61,0.000558352
89.62,0.000558358
89.63,0.000558364
89.64,0.00055837
89.65,0.000558376
89.66,0.000558382
89.67,0.000558388
89.68,0.000558394
89.69,0.0005584
89.7,0.000558406
89.71,0.000558412
89.72,0.000558418
89.73,0.000558424
89.74,0.00055843
89.75,0.000558436
89.76,0.000558442
89.77,0.000558448
89.78,0.000558454
89.79,0.00055846
89.8,0.000558466
89.81,0.000558472
89.82,0.000558478
89.83,0.000558484
89.84,0.00055849
89.85,0.000558496
89.86,0.000558502
89.87,0.000558508
89.88,0.000558513
89.89,0.000558519
89.9,0.000558525
89.91,0.000558531
89.92,0.000558537
89.93,0.000558543
89.94,0.000558549
89.95,0.000558555
89.96,0.000558561
89.97,0.000558566
89.98,0.000558572
89.99,0.000558578
90,0.000558584
90.01,0.00055859
90.02,0.000558596
90.03,0.000558602
90.04,0.000558607
90.05,0.000558613
90.06,0.000558619
90.07,0.000558625
90.08,0.000558631
90.09,0.000558636
90.1,0.000558642
90.11,0.000558648
90.12,0.000558654
90.13,0.00055866
90.14,0.000558665
90.15,0.000558671
90.16,0.000558677
90.17,0.000558683
90.18,0.000558688
90.19,0.000558694
90.2,0.0005587
90.21,0.000558706
90.22,0.000558711
90.23,0.000558717
90.24,0.000558723
90.25,0.000558729
90.26,0.000558734
90.27,0.00055874
90.28,0.000558746
90.29,0.000558751
90.3,0.000558757
90.31,0.000558763
90.32,0.000558769
90.33,0.000558774
90.34,0.00055878
90.35,0.000558785
90.36,0.000558791
90.37,0.000558797
90.38,0.000558802
90.39,0.000558808
90.4,0.000558814
90.41,0.000558819
90.42,0.000558825
90.43,0.000558831
90.44,0.000558836
90.45,0.000558842
90.46,0.000558848
90.47,0.000558853
90.48,0.000558859
90.49,0.000558864
90.5,0.00055887
90.51,0.000558875
90.52,0.000558881
90.53,0.000558887
90.54,0.000558892
90.55,0.000558898
90.56,0.000558903
90.57,0.000558909
90.58,0.000558914
90.59,0.00055892
90.6,0.000558926
90.61,0.000558931
90.62,0.000558937
90.63,0.000558942
90.64,0.000558948
90.65,0.000558953
90.66,0.000558959
90.67,0.000558964
90.68,0.00055897
90.69,0.000558975
90.7,0.000558981
90.71,0.000558986
90.72,0.000558992
90.73,0.000558997
90.74,0.000559003
90.75,0.000559008
90.76,0.000559013
90.77,0.000559019
90.78,0.000559024
90.79,0.00055903
90.8,0.000559035
90.81,0.000559041
90.82,0.000559046
90.83,0.000559051
90.84,0.000559057
90.85,0.000559062
90.86,0.000559068
90.87,0.000559073
90.88,0.000559078
90.89,0.000559084
90.9,0.000559089
90.91,0.000559094
90.92,0.0005591
90.93,0.000559105
90.94,0.000559111
90.95,0.000559116
90.96,0.000559121
90.97,0.000559126
90.98,0.000559132
90.99,0.000559137
91,0.000559142
91.01,0.000559148
91.02,0.000559153
91.03,0.000559158
91.04,0.000559164
91.05,0.000559169
91.06,0.000559174
91.07,0.000559179
91.08,0.000559185
91.09,0.00055919
91.1,0.000559195
91.11,0.0005592
91.12,0.000559206
91.13,0.000559211
91.14,0.000559216
91.15,0.000559221
91.16,0.000559227
91.17,0.000559232
91.18,0.000559237
91.19,0.000559242
91.2,0.000559247
91.21,0.000559253
91.22,0.000559258
91.23,0.000559263
91.24,0.000559268
91.25,0.000559273
91.26,0.000559278
